company_name,company_market,company_city,company_category_list,company_city,total_funding,investor_rating,company_max_round,keyword_clusters,final_cluster
Skout,Social Media,San Francisco,|Social Network Media|Online Dating|Events|Chat|Social Media|,San Francisco,22.0,10.0,0.0,7,17
The Minerva Project,Colleges,San Francisco,|Colleges|Education|,San Francisco,95.0,9.8,0.0,20,92
Pertino,Mobile Infrastructure,Los Gatos,|Mobile Security|Mobile Infrastructure|Network Security|Networking|Cloud Security|Cloud Infrastructure|Enterprise Software|,Los Gatos,28.85,8.923076923076923,0.0,12,67
Nitro,Software,San Francisco,|Software|,San Francisco,21.6,10.0,0.0,6,1
Beatrobo,Music,San Francisco,|Music|,San Francisco,1.7,6.0,0.0,16,16
Fuel (fuelpowered.com),Humanitarian,San Francisco,|Social Games|Startups|Humanitarian|Advertising|Mobile Games|Games|,San Francisco,5.975,4.666666666666667,0.0,3,29
Intrapace,Biotechnology,San Jose,|Biotechnology|,San Jose,129.322827,9.5,0.0,2,49
Padlet,Curated Web,Sunnyvale,|Curated Web|,Sunnyvale,0.72,9.0,0.0,9,6
Stem,Enterprise Software,Millbrae,|Enterprise Software|,Millbrae,28.097672,9.6,0.0,1,22
Spaceport.io,Games,Burlingame,|Games|,Burlingame,3.0,7.0,0.0,3,29
Threshold Pharmaceuticals,Health Care,South San Francisco,|Health Care|Health and Wellness|Biotechnology|,South San Francisco,55.0,9.0,0.0,18,5
Chef Surfing,E-Commerce,Oakland,|E-Commerce|,Oakland,0.04,9.0,0.0,7,88
Astrid,Productivity Software,San Francisco,|Productivity Software|Task Management|iPhone|Android|Social Media|,San Francisco,1.9,9.25,0.0,22,9
My1login,Security,Palo Alto,|Cloud Computing|Security|,Palo Alto,1.5,8.0,0.0,24,63
Unmetric,Analytics,San Francisco,|Social Media|Social Media Monitoring|Analytics|,San Francisco,8.7,10.0,0.0,7,88
Alt12 Apps,Mobile,San Francisco,|Mobile|,San Francisco,1.26,10.0,0.0,5,13
Threadflip,E-Commerce,San Francisco,|E-Commerce|,San Francisco,21.1,10.0,0.0,7,17
Coursera,Education,Mountain View,|Education|,Mountain View,85.0,9.833333333333334,0.0,20,92
CircleUp,Venture Capital,San Francisco,|Marketplaces|Venture Capital|Crowdfunding|Finance|,San Francisco,23.0,9.166666666666666,0.0,21,31
Duetto,Big Data,San Francisco,|Hotels|Price Comparison|News|Business Intelligence|Hospitality|Travel|Cloud Computing|SaaS|Big Data|Software|,San Francisco,33.2,9.4,0.0,24,11
"Neato Robotics, Inc.",Hardware + Software,Newark,|Hardware + Software|,Newark,43.843083,9.5,0.0,10,73
WeVideo,Enterprise Software,Palo Alto,|Startups|Cloud Computing|Collaboration|Video Editing|Video|Enterprise Software|,Palo Alto,20.3042,9.0,0.0,27,62
Gainsight,Sales Automation,Redwood City,|Sales Automation|Enterprise Software|,Redwood City,54.05,9.88888888888889,0.0,22,61
Sociogramics,Enterprise Software,Palo Alto,|Financial Services|Enterprise Software|,Palo Alto,0.3,10.0,0.0,22,9
ViralNinjas,Advertising,San Francisco,|E-Commerce|Internet Marketing|Advertising|,San Francisco,1.95,10.0,0.0,7,88
App.io,Advertising,San Francisco,|Advertising|Mobile|Finance|iPad|iPhone|iOS|,San Francisco,2.255,7.5,0.0,22,9
Artify It,Design,San Francisco,|Design|,San Francisco,0.8,8.0,0.0,22,9
SendHub,SMS,Menlo Park,|SMS|Audio|Communications Hardware|VoIP|Messaging|Mobile|Business Services|Enterprise Software|,Menlo Park,10.0,9.6,0.0,22,9
Shape Security,Information Security,Mountain View,|Network Security|Cyber Security|Information Security|Security|,Mountain View,66.0,9.944444444444445,0.0,12,28
mon.ki,Software,Palo Alto,|Social Media|Twitter Applications|Software|,Palo Alto,0.425,5.571428571428571,0.0,7,88
Hitpost,Sports,San Francisco,|Photography|Databases|Social Media|Local|Mobile|Sports|,San Francisco,2.0,10.0,0.0,7,88
Circa,Mobile,San Francisco,|Media|News|Mobile|,San Francisco,5.72275,8.297297297297296,0.0,22,9
Cloudmeter,Software,Mountain View,|Software|Analytics|Real Time|Big Data|Enterprise Software|,Mountain View,5.3,9.0,0.0,13,39
Alicanto,Sales and Marketing,Palo Alto,|Sales and Marketing|Collaboration|Advertising|,Palo Alto,4.0,10.0,0.0,22,9
Tegile Systems,Flash Storage,Newark,|Virtualization|Flash Storage|,Newark,47.523823,10.0,0.0,22,61
Brit + Co.,E-Commerce,San Francisco,|Media|E-Commerce|,San Francisco,7.55,9.352941176470589,0.0,7,88
Zerply,Creative,Mountain View,|Recruiting|Creative|Personal Branding|Entertainment Industry|Curated Web|,Mountain View,0.7,7.666666666666667,0.0,22,9
MyTime,Apps,San Francisco,|Mobile|Apps|iPhone|Advertising|Local|E-Commerce|Curated Web|,San Francisco,3.0,8.25,0.0,22,9
LocoMobi,Mobile,San Carlos,|Mobile|,San Carlos,9.0,8.615384615384615,0.0,5,13
DataTorrent,Big Data,Santa Clara,|Big Data|Analytics|,Santa Clara,8.75,9.666666666666666,0.0,13,39
Birst,Enterprise Software,San Francisco,|Analytics|Web Development|Business Intelligence|Enterprise Software|,San Francisco,64.0,10.0,0.0,22,61
Lyatiss,Cloud Computing,Mountain View,|Cloud Computing|Software|,Mountain View,3.32,10.0,0.0,24,63
SwiftStack,Storage,San Francisco,|Storage|Software|,San Francisco,23.6,10.0,0.0,22,94
Endurance Lending Network,Finance Technology,San Francisco,|Finance Technology|Crowdfunding|Peer-to-Peer|Finance|,San Francisco,1.5,6.4,0.0,14,27
Ruby Ribbon,Fashion,Burlingame,|Fashion|,Burlingame,11.5,10.0,0.0,22,94
AnyPerk,Subscription Businesses,San Francisco,|Loyalty Programs|Discounts|Subscription Businesses|Incentives|Employer Benefits Programs|Human Resources|E-Commerce|,San Francisco,5.85,8.727272727272727,0.0,22,9
BetterDoctor,Health Care,San Francisco,|Health Care|SaaS|Marketplaces|Search|Doctors|Internet|Apps|Mobile|Consumers|Health and Wellness|,San Francisco,13.125,7.409090909090909,0.0,18,5
Opbeat,Software,San Francisco,|Software|,San Francisco,2.8,7.5,0.0,6,1
Vungle,Video,San Francisco,|Video|Apps|Mobile|,San Francisco,25.5,9.193548387096774,0.0,27,38
Couple,Messaging,San Francisco,|Messaging|,San Francisco,4.2,10.0,0.0,17,32
Appthority,Security,San Francisco,|Security|,San Francisco,6.25,10.0,0.0,12,67
LifeStreet Media,Advertising,San Carlos,|Advertising|,San Carlos,66.0,9.0,0.0,8,72
TidePool,Curated Web,San Francisco,|Curated Web|,San Francisco,1.5,9.0,0.0,9,6
Nuevora,Analytics,San Ramon,|Analytics|,San Ramon,2.25,7.0,0.0,13,39
Apcera,Cloud Computing,San Francisco,|PaaS|Cloud Computing|Enterprise Software|,San Francisco,7.2,10.0,0.0,24,63
ALDEA Pharmaceuticals,Biotechnology,Redwood City,|Biotechnology|,Redwood City,41.997183,9.857142857142858,0.0,2,3
Flint,Mobile,Redwood City,|Mobile|,Redwood City,20.4,9.583333333333334,0.0,5,99
ElasticBox,PaaS,San Francisco,|Cloud Computing|PaaS|Enterprise Software|,San Francisco,13.6,9.777777777777779,0.0,24,63
Redbooth,Mobile,Redwood City,|Mobile|File Sharing|Collaboration|Project Management|Enterprise Software|,Redwood City,19.749994,8.7,0.0,22,94
Bloc,Web Design,San Francisco,|Android|Web Design|iOS|Web Development|Education|,San Francisco,8.25,10.0,0.0,22,9
Minbox,Mac,San Francisco,|Mac|Messaging|Cloud Data Services|File Sharing|Software|,San Francisco,0.8,7.375,0.0,22,9
Drawbridge Inc.,Ad Targeting,San Mateo,|Ad Targeting|Mobile|Advertising|,San Mateo,20.5,10.0,0.0,22,94
Gridium,Software,Menlo Park,|Software|,Menlo Park,1.754998,10.0,0.0,6,1
Tilt,Finance,San Francisco,|Finance|,San Francisco,37.1,9.763157894736842,0.0,14,27
Nurix,Biotechnology,San Francisco,|Biotechnology|,San Francisco,28.2,10.0,0.0,2,46
"Tutor Universe, Inc.",Marketplaces,Menlo Park,|Q&A|Mobile|Marketplaces|Tutoring|Education|,Menlo Park,0.975,7.0,0.0,21,31
Cloudwords,Enterprise Software,San Francisco,|Local|Translation|Enterprise Software|,San Francisco,2.4,10.0,0.0,22,9
The Mad Video,Photography,San Francisco,|Video|Photography|,San Francisco,1.540943,3.75,0.0,27,62
Firebase,Developer Tools,San Francisco,|Developer Tools|Real Time|Internet Infrastructure|Enterprise Software|,San Francisco,7.0,9.9,0.0,22,9
Speaktoit,Artificial Intelligence,Palo Alto,|Assisitive Technology|Artificial Intelligence|Audio|Mobile|,Palo Alto,5.6,8.666666666666666,0.0,22,9
Exec,Curated Web,San Francisco,|Curated Web|,San Francisco,3.3,9.285714285714286,0.0,9,6
PlanGrid,Mobile,Mountain View,|iPad|Construction|Mobile|,Mountain View,1.1,8.363636363636363,0.0,22,9
Zumper,Online Rental,San Francisco,|Rental Housing|Online Rental|Real Estate|,San Francisco,8.2,9.333333333333334,0.0,22,9
InstaEDU,Tutoring,San Francisco,|Tutoring|Education|,San Francisco,5.1,8.0,0.0,20,18
PostRocket,Analytics,Palo Alto,|Analytics|,Palo Alto,0.61,7.857142857142857,0.0,13,39
TrustedAd,Social Commerce,Menlo Park,|Social Commerce|Advertising|,Menlo Park,0.3,10.0,0.0,7,88
Datahero,Data Visualization,Palo Alto,|Big Data Analytics|Data Visualization|Analytics|,Palo Alto,4.15,7.875,0.0,13,39
Diffbot,Enterprises,Palo Alto,|Enterprises|Developer APIs|Mobile|Semantic Search|Internet|Analytics|,Palo Alto,2.0,8.88888888888889,0.0,19,33
Mosaic,Solar,Oakland,|Marketplaces|Crowdfunding|Finance|Solar|Clean Energy|Clean Technology|,Oakland,20.42,8.666666666666666,0.0,25,64
LocBox Labs,Local Businesses,San Francisco,|Local Commerce|Retail|Local Businesses|,San Francisco,5.041,9.833333333333334,0.0,22,9
WANdisco,Big Data,San Ramon,|Big Data|Open Source|Software|,San Ramon,66.466131,9.0,0.0,22,61
Advice Wallet,Mobile,San Francisco,|Internet Marketing|Social Media Marketing|Social Commerce|E-Commerce|Mobile|,San Francisco,0.395,3.3333333333333335,0.0,7,88
Behavio,Software,Sunnyvale,|Software|,Sunnyvale,0.355,10.0,0.0,6,1
Care at Hand,Mobile Enterprise,San Francisco,|Mobile Enterprise|Health Care Information Technology|Mobile Health|Health and Wellness|,San Francisco,1.35,9.0,0.0,18,5
Clever,Big Data,San Francisco,|Big Data|Data Integration|Education|,San Francisco,13.32,9.619047619047619,0.0,22,94
Kamcord,Games,San Francisco,|Games|Mobile Games|Mobile|,San Francisco,9.77,8.34375,0.0,3,29
Survata,Market Research,San Francisco,|Surveys|Market Research|Analytics|,San Francisco,3.017,8.75,0.0,22,9
OpenGov,Analytics,Mountain View,|Analytics|Data Visualization|SaaS|Governments|Enterprise Software|,Mountain View,22.0,9.785714285714286,0.0,13,39
Cinemacraft,Content Creators,Mountain View,|Content Creators|,Mountain View,2.875,7.714285714285714,0.0,22,9
mxHero,Software,San Francisco,|Software|,San Francisco,1.775,6.333333333333333,0.0,6,1
VOIQ,Big Data,San Francisco,|Analytics|SaaS|Customer Service|Direct Sales|Big Data|,San Francisco,0.345,6.0,0.0,13,39
SentreHEART,Health Care,Redwood City,|Health Care|,Redwood City,26.0,10.0,0.0,0,8
Wanelo,Retail,San Francisco,|Retail|E-Commerce|Social Buying|Curated Web|,San Francisco,14.0,9.3,0.0,7,17
PrivateCore,Data Security,Palo Alto,|Data Security|Security|,Palo Alto,2.25,10.0,0.0,12,67
CareinSync,Software,Santa Clara,|Software|,Santa Clara,2.6,9.5,0.0,6,1
Flutter,Software,Palo Alto,|Software|,Palo Alto,1.4,8.11111111111111,0.0,6,1
Ringadoc,Software,San Francisco,|Software|,San Francisco,1.9,7.5,0.0,6,1
Chute,iOS,San Francisco,|Infrastructure|Internet|Android|iOS|Mobile|PaaS|Cloud Computing|Photography|,San Francisco,9.72,8.727272727272727,0.0,24,63
Switchcam,Video,San Francisco,|Events|Video|Photography|,San Francisco,1.22,6.142857142857143,0.0,27,62
Matcha,Internet TV,Mountain View,|Reviews and Recommendations|Internet TV|Television|Social Television|Curated Web|,Mountain View,0.02,5.0,0.0,22,9
SocialSamba,Entertainment,Santa Clara,|Television|Entertainment|Networking|Software|,Santa Clara,0.02,5.0,0.0,26,87
Hedvig,Software,Santa Clara,|Software|,Santa Clara,12.500001,10.0,0.0,6,1
Twelve,Health Care,Menlo Park,|Health Care|,Menlo Park,36.576043,10.0,0.0,0,80
PeerJ,0,Corte Madera,0,Corte Madera,0.0,0.0,0.0,22,9
"Nouvou, Inc.",Mobile,Santa Clara,|File Sharing|Mobile|,Santa Clara,0.25,10.0,0.0,22,9
Frontback,Curated Web,San Francisco,|Identity|Finance|Curated Web|,San Francisco,3.91,9.05,0.0,9,6
Lemon,Shopping,Palo Alto,|Shopping|Mobile|,Palo Alto,8.0,9.8,0.0,22,9
Wrike,Enterprise Software,Mountain View,|Collaboration|Project Management|Enterprise Software|,Mountain View,11.0,9.5,0.0,22,94
AgileMD,Health Care,San Francisco,|Health Care|,San Francisco,2.0,9.0,0.0,0,8
Global Blood Therapeutics,Biotechnology,San Francisco,|Biotechnology|,San Francisco,40.7,10.0,0.0,2,3
Copilot Labs,Local Businesses,San Francisco,|Local Businesses|,San Francisco,4.899605,10.0,0.0,22,9
Thanx,Loyalty Programs,San Francisco,|Incentives|iPhone|Android|Loyalty Programs|Mobile|,San Francisco,6.0,9.625,0.0,22,9
Gamify,Gambling,San Francisco,|Gamification|Gambling|Virtual Worlds|Web Development|Games|,San Francisco,0.24,2.6666666666666665,0.0,22,9
Bluebox,Security,San Francisco,|Security|,San Francisco,27.5,10.0,0.0,12,67
Beyond Lucid Technologies,Health Care,Walnut Creek,|Health Care|B2B|Mobile Emergency&Health|Health and Wellness|Software|,Walnut Creek,0.4615,4.0,0.0,18,5
Crushpath,Sales and Marketing,San Francisco,|Sales and Marketing|Advertising|,San Francisco,8.0,10.0,0.0,22,9
Pearl.com,All Markets,San Francisco,|Advice|All Markets|Curated Web|,San Francisco,50.7,9.6,0.0,22,61
Pathbrite,Education,San Francisco,|Web Development|Education|,San Francisco,11.7,8.166666666666666,0.0,20,18
Hoopla,SaaS,San Jose,|SaaS|Software|,San Jose,10.8,10.0,0.0,22,94
Swipp,Social Media,Mountain View,|Analytics|Big Data|Social Media|,Mountain View,9.001,8.0,0.0,13,39
Biomimedica,Health Care,South San Francisco,|Health Care|,South San Francisco,12.149999,9.4,0.0,0,8
ThisLife,Photography,Palo Alto,|File Sharing|Privacy|Cloud Computing|Storage|Video|Photography|Curated Web|,Palo Alto,2.75,8.833333333333334,0.0,24,63
Tastemaker Labs,E-Commerce,San Francisco,|E-Commerce|Mobile|,San Francisco,0.5,3.0,0.0,5,13
IQ Engines,Photography,Berkeley,|Augmented Reality|Image Recognition|Photography|,Berkeley,3.8,10.0,0.0,22,9
Rally.org,Startups,San Francisco,|Enterprises|Entrepreneur|Startups|Transaction Processing|Payments|Politics|Technology|Internet|Nonprofits|,San Francisco,7.9,8.80952380952381,0.0,22,9
CloudByte,Storage,Cupertino,|Storage|Enterprise Software|,Cupertino,6.1,9.2,0.0,1,47
Fly Fishing Hunter,E-Commerce,San Francisco,|E-Commerce|,San Francisco,0.04,9.0,0.0,7,88
Gemmus Pharma,Biotechnology,San Francisco,|Biotechnology|,San Francisco,5.1,9.2,0.0,2,46
WeLink,Social Media Management,San Jose,|Social Media Platforms|Social + Mobile + Local|Social Media Management|Social Media Marketing|Social Media Monitoring|,San Jose,0.02,2.0,0.0,7,88
Flywheel Software,Real Time,Redwood City,|Mobile|Real Time|Automotive|Public Transportation|,Redwood City,34.8,10.0,0.0,22,61
Cambrian Genomics,Biotechnology,San Francisco,|Biotechnology|,San Francisco,10.0,8.0,0.0,2,46
Active Scaler,Software,Sunnyvale,|Software|,Sunnyvale,0.028,8.0,0.0,6,1
MobileSpan,Enterprise Software,Santa Clara,|Enterprise Software|,Santa Clara,2.328,9.333333333333334,0.0,1,47
Selligy,Productivity Software,Belmont,|Productivity Software|Travel|Professional Services|Task Management|Events|Meeting Software|CRM|iPhone|iOS|Enterprises|Mobile|,Belmont,2.828,8.666666666666666,0.0,22,9
Xockets,Big Data Analytics,San Francisco,|Big Data Analytics|,San Francisco,0.028,8.0,0.0,13,39
Convergent.io Technologies,Networking,San Jose,|Hardware|Architecture|Networking|Storage|,San Jose,11.406,10.0,0.0,26,87
FORVM,Forums,San Francisco,|Lead Generation|Networking|Forums|Curated Web|,San Francisco,0.642,3.0,0.0,26,87
Cephasonics,Design,Santa Clara,|Hardware + Software|Design|Manufacturing|Medical Devices|,Santa Clara,1.14708,10.0,0.0,22,9
Entelo,Human Resources,San Francisco,|Career Management|Recruiting|Human Resources|SaaS|Software|,San Francisco,8.675487,9.5,0.0,22,9
Plain Vanilla,Mobile,San Francisco,|Mobile|Game|Android|iPhone|Games|,San Francisco,27.7,8.212121212121213,0.0,22,94
Twist and Shout,Mobile,San Francisco,|iPhone|Mobile|,San Francisco,6.0,10.0,0.0,5,13
Pulse.io,Apps,San Mateo,|Apps|Mobile|,San Mateo,1.75,7.454545454545454,0.0,5,13
Bityota,Analytics,Mountain View,|Internet|SaaS|Big Data|Analytics|,Mountain View,10.0,10.0,0.0,13,39
OptTown,0,Pleasanton,0,Pleasanton,0.0,0.0,0.0,22,9
Adynxx,Biotechnology,San Francisco,|Biotechnology|,San Francisco,7.54056,10.0,0.0,2,46
CliQr Technologies,Storage,Santa Clara,|Storage|SaaS|PaaS|IaaS|Cloud Computing|Software|,Santa Clara,16.1,10.0,0.0,24,63
Vicarious,Software,San Francisco,|Software|,San Francisco,72.0,9.56,0.0,6,51
Alter Eco,0,San Francisco,0,San Francisco,0.0,0.0,0.0,22,9
Maven,Consulting,San Francisco,|Consulting|,San Francisco,3.0,10.0,0.0,22,9
Lex Machina,Legal,Menlo Park,|Legal|,Menlo Park,10.881448,9.416666666666666,0.0,22,94
streamOnce,Enterprises,San Jose,|Cloud Computing|Enterprises|Social Media|Enterprise Software|,San Jose,1.36,8.6,0.0,24,63
Ravel Law,Legal,Palo Alto,|Legal|Analytics|Search|,Palo Alto,9.2,9.571428571428571,0.0,19,33
Tivra,Lighting,Pleasant Hill,|Lighting|Semiconductors|Electronics|,Pleasant Hill,0.25,10.0,0.0,22,9
Chug,Curated Web,San Francisco,|Curated Web|,San Francisco,0.225,10.0,0.0,9,6
Station X,Software,San Francisco,|Software|,San Francisco,15.836001,10.0,0.0,6,1
Trovebox,Curated Web,Sunnyvale,|Photo Sharing|Photography|Open Source|Curated Web|,Sunnyvale,0.759,3.0,0.0,22,9
HEALBE,Health and Wellness,Redwood City,|Health and Wellness|,Redwood City,3.9017,4.0,0.0,18,5
DFMSim,Semiconductors,Palo Alto,|Semiconductors|,Palo Alto,6.838559,8.0,0.0,4,20
MessageMe,Chat,San Francisco,|Chat|Mobile|Messaging|,San Francisco,13.375,9.88888888888889,0.0,17,32
Maskless Lithography,Hardware + Software,San Jose,|Hardware + Software|,San Jose,10.931341,10.0,0.0,10,21
Hint Inc,Health and Wellness,San Francisco,|Consumer Goods|Health and Wellness|Water|,San Francisco,6.8125,10.0,0.0,18,5
Spark Diagnostics,0,Menlo Park,0,Menlo Park,0.0,0.0,0.0,22,9
YesVideo,Video,Santa Clara,|Video|Curated Web|,Santa Clara,31.361,6.5,0.0,9,6
Appiphany,Mobile,San Francisco,|Mobile|,San Francisco,0.2,2.0,0.0,5,13
Scopix,Retail,Burlingame,|Analytics|Retail|Software|,Burlingame,5.642292,10.0,0.0,13,39
Commerce Sciences,Advertising,Palo Alto,|Personalization|Advertising|E-Commerce|,Palo Alto,1.8,9.8,0.0,22,9
Mom Trusted,Social Media,Menlo Park,|Social Media|,Menlo Park,1.0,9.25,0.0,7,88
PredPol,Law Enforcement,Santa Cruz,|Predictive Analytics|SaaS|Big Data Analytics|Deep Information Technology|Law Enforcement|Analytics|,Santa Cruz,3.675,4.0,0.0,13,39
GitHub,Services,San Francisco,|Services|Internet|Software|,San Francisco,100.0,10.0,0.0,22,0
real5D,Architecture,Redwood City,|Architecture|3D|Property Management|Commercial Real Estate|Real Estate|,Redwood City,1.2,4.0,0.0,22,9
LiveHive,Analytics,San Jose,|Analytics|Direct Sales|Sales and Marketing|Search|Software|,San Jose,4.7,9.0,0.0,22,9
Highfive,Enterprise Software,Redwood City,|Enterprise Software|Messaging|,Redwood City,13.4,9.545454545454545,0.0,17,32
PasswordBox,Internet,San Francisco,|Internet|File Sharing|Security|,San Francisco,8.2,8.6,0.0,22,9
Jetpac,Travel,San Francisco,|Travel|,San Francisco,2.4,9.666666666666666,0.0,15,41
Breker Verification Systems,Software,Mountain View,|Software|,Mountain View,5.0,6.0,0.0,6,1
PokitDok,Health Care,San Mateo,|Health Care|E-Commerce|Marketplaces|Mobile|,San Mateo,6.865,6.909090909090909,0.0,21,31
Copious,Curated Web,San Francisco,|Curated Web|,San Francisco,7.0,10.0,0.0,9,6
Fuze,Software,San Francisco,|Software|,San Francisco,48.5,9.625,0.0,6,84
ipsy,Beauty,San Mateo,|Subscription Businesses|Cosmetics|Flash Sales|Social Commerce|E-Commerce|Beauty|,San Mateo,3.235793,9.0,0.0,7,88
Mobile Shareholder,0,Emeryville,0,Emeryville,0.0,0.0,0.0,22,9
Gazemetrix,Social Media,Mountain View,|Analytics|Social Media|Advertising|,Mountain View,0.14,3.125,0.0,7,88
CrowdMed,Health and Wellness,San Francisco,|Crowdsourcing|Software|Health Care|Health and Wellness|,San Francisco,2.38,8.5,0.0,18,5
Openbucks,Games,Santa Clara,|Games|Monetization|Gift Card|Payments|E-Commerce|,Santa Clara,5.3,9.0,0.0,23,55
Luxera,Semiconductors,Fremont,|Semiconductors|,Fremont,4.0,9.0,0.0,4,20
IntelliBatt,Web Hosting,San Rafael,|Web Hosting|,San Rafael,22.0,10.0,0.0,28,12
Carmot Therapeutics,Biotechnology,San Francisco,|Biotechnology|,San Francisco,2.050158,10.0,0.0,2,46
Happy Inspector,SaaS,San Francisco,|SaaS|Apps|Property Management|Real Estate|Mobile|,San Francisco,0.895,10.0,0.0,22,9
Boom Inc.,Mobile,Palo Alto,|Mobile|,Palo Alto,17.0,9.0,0.0,5,99
Oja.la,Education,Palo Alto,|Education|,Palo Alto,0.615,6.833333333333333,0.0,20,18
Twist,Mobile,San Francisco,|Mobile|,San Francisco,6.0,8.8,0.0,5,13
